ID	speed	period	warning	pair
8354	47	later	no	14
8355	37	later	no	14
8356	45	later	no	14
8357	45	later	no	14
8358	48	later	no	14
8359	44	later	no	14
8360	48	later	no	14
8361	43	later	no	14
8362	50	later	no	14
8363	48	later	no	14
8364	53	later	no	14
8365	58	later	no	14
8366	49	later	no	14
8367	45	later	no	14
8368	44	later	no	14
8369	45	later	no	14
8370	52	later	no	14
8371	54	later	no	14
8372	58	later	no	14
8373	39	later	no	14
8374	49	later	no	14
8375	43	later	no	14
8376	46	later	no	14
8377	42	later	no	14
8378	45	later	no	14
8379	42	later	no	14
8380	42	later	no	14
8381	42	later	no	14
8382	42	later	no	14
8383	44	later	no	14
8384	55	later	no	14
8385	61	later	no	14
8386	45	later	no	14
8387	37	later	no	14
8388	55	later	no	14
8389	58	later	no	14
8390	43	later	no	14
8391	45	later	no	14
8392	42	later	no	14
8393	40	later	no	14
8394	50	later	no	14
8395	44	later	no	14
8396	41	later	no	14
8397	53	later	no	14
8398	46	later	no	14
8399	46	later	no	14
8400	41	later	no	14
8401	33	later	no	14
8402	49	later	no	14
8403	41	later	no	14
8404	44	later	no	14
8405	55	later	no	14
8406	49	later	no	14
8407	48	later	no	14
8408	38	later	no	14
8409	41	later	no	14
8410	49	later	no	14
8411	50	later	no	14
8412	47	later	no	14
8413	60	later	no	14
8414	56	later	no	14
8415	53	later	no	14
8416	38	later	no	14
8417	51	later	no	14
8418	53	later	no	14
8419	47	later	no	14
8420	43	later	no	14
8421	45	later	no	14
8422	47	later	no	14
8423	52	later	no	14
8424	55	later	no	14
8425	58	later	no	14
8426	44	later	no	14
8427	49	later	no	14
8428	33	later	no	14
8429	56	later	no	14
8430	45	later	no	14
8431	50	later	no	14
8432	37	later	no	14
8433	42	later	no	14
8434	46	later	no	14
8435	47	later	no	14
8436	48	later	no	14
8437	47	later	no	14
